Orthogroup,accession,protein_id,product,record_id,locus_tag,seq_type,oriC_strand,SCOG_location,label
OG0002247,GCF_011290345.1,WP_208685431.1,cell division protein SepF,NZ_CP049782.1,G7Z12_RS28985,chromosome,positive,77.047187235323,OG0002247: cell division protein SepF[60]
OG0002250,GCF_011290345.1,WP_042157149.1,ubiquitin-like protein Pup,NZ_CP049782.1,G7Z12_RS29670,chromosome,positive,78.8355207137043,OG0002250: biquitin-like protein Pup[60]
OG0002251,GCF_011290345.1,WP_018087769.1,Pup--protein ligase,NZ_CP049782.1,G7Z12_RS29700,chromosome,positive,78.8922088759123,OG0002251: Pup--protein ligase[60]
OG0002252,GCF_011290345.1,WP_208685712.1,WYL domain-containing protein,NZ_CP049782.1,G7Z12_RS29715,chromosome,positive,78.9278736137253,OG0002252: WYL domain-containing protein[60]
OG0002253,GCF_011290345.1,WP_018087734.1,hypothetical protein,NZ_CP049782.1,G7Z12_RS29875,chromosome,positive,79.3366245003666,OG0002253: hypothetical protein[38] | DUF1844 domain-containing protein[22]
OG0002255,GCF_011290345.1,WP_208685852.1,RNA methyltransferase,NZ_CP049782.1,G7Z12_RS30265,chromosome,positive,80.31055056230265,OG0002255: RNA methyltransferase[58] | rRNA methyltransferase[2]
OG0002257,GCF_011290345.1,WP_208685931.1,protein translocase subunit SecF,NZ_CP049782.1,G7Z12_RS30580,chromosome,positive,80.92462112615249,OG0002257: protein translocase subunit SecF[60]
OG0002259,GCF_011290345.1,WP_018087562.1,"6,7-dimethyl-8-ribityllumazine synthase",NZ_CP049782.1,G7Z12_RS30925,chromosome,positive,81.79298638994925,"OG0002259: 6,7-dimethyl-8-ribityllumazine synthase[60]"
OG0002260,GCF_011290345.1,WP_026169269.1,phosphoribosyl-ATP diphosphatase,NZ_CP049782.1,G7Z12_RS30930,chromosome,positive,81.79991456389762,OG0002260: phosphoribosyl-ATP diphosphatase[60]
OG0002261,GCF_011290345.1,WP_208679791.1,hypothetical protein,NZ_CP049782.1,G7Z12_RS03630,chromosome,positive,10.378268058899716,OG0002261: hypothetical protein[60]
OG0002263,GCF_011290345.1,WP_208688258.1,uracil-DNA glycosylase,NZ_CP049782.1,G7Z12_RS33275,chromosome,positive,88.92254381159917,OG0002263: acil-DNA glycosylase[60]
OG0002268,GCF_011290345.1,WP_208688177.1,DNA repair protein RecN,NZ_CP049782.1,G7Z12_RS28805,chromosome,positive,76.5417832027617,OG0002268: DNA repair protein RecN[60]
OG0002270,GCF_011290345.1,WP_109888652.1,DEAD/DEAH box helicase,NZ_CP049782.1,G7Z12_RS29745,chromosome,positive,78.98199072944342,OG0002270: DEAD/DEAH box helicase[60]
OG0002272,GCF_011290345.1,WP_026170119.1,Lrp/AsnC family transcriptional regulator,NZ_CP049782.1,G7Z12_RS03625,chromosome,positive,10.370873456163372,OG0002272: Lrp/AsnC family transcriptional regulator[58] | AsnC family transcriptional regulator[2]
OG0002274,GCF_011290345.1,WP_208685123.1,dephospho-CoA kinase,NZ_CP049782.1,G7Z12_RS27885,chromosome,positive,74.24645300815284,"OG0002274: dephospho-CoA kinase[55] | dephospho-CoA kinase, long form[5]"
OG0002277,GCF_011290345.1,WP_208682391.1,DUF2029 domain-containing protein,NZ_CP049782.1,G7Z12_RS18060,chromosome,positive,48.75377622453199,OG0002277: DUF2029 domain-containing protein[59] | glycosyltransferase 87 family protein[1]
OG0002278,GCF_011290345.1,WP_018090914.1,DNA-directed RNA polymerase subunit beta,NZ_CP049782.1,G7Z12_RS20630,chromosome,positive,55.0196781755126,OG0002278: DNA-directed RNA polymerase subunit beta[60]
OG0002279,GCF_011290345.1,WP_208682956.1,glutaredoxin family protein,NZ_CP049782.1,G7Z12_RS19890,chromosome,positive,53.31192311433364,OG0002279: glutaredoxin family protein[60]
OG0002280,GCF_011290345.1,WP_018087396.1,peptide chain release factor N(5)-glutamine methyltransferase,NZ_CP049782.1,G7Z12_RS11350,chromosome,positive,31.545022607575827,OG0002280: peptide chain release factor N(5)-glutamine methyltransferase[60]
OG0002281,GCF_011290345.1,WP_018089502.1,PAS domain-containing sensor histidine kinase,NZ_CP049782.1,G7Z12_RS11865,chromosome,positive,32.81372028720637,OG0002281: PAS domain-containing sensor histidine kinase[50] | histidine kinase N-terminal domain-containing protein[9] | PAS domain-containing protein[1]
OG0002282,GCF_011290345.1,WP_006602857.1,hypothetical protein,NZ_CP049782.1,G7Z12_RS10190,chromosome,positive,28.46641058588575,OG0002282: hypothetical protein[60]
OG0002284,GCF_011290345.1,WP_208680117.1,CDP-alcohol phosphatidyltransferase family protein,NZ_CP049782.1,G7Z12_RS05620,chromosome,positive,15.59702600454256,OG0002284: DP-alcohol phosphatidyltransferase family protein[59] | transferase[1]
OG0002285,GCF_011290345.1,WP_208680998.1,endopeptidase La,NZ_CP049782.1,G7Z12_RS11520,chromosome,positive,31.965434213916755,OG0002285: dopeptidase La[60]
OG0002286,GCF_011290345.1,WP_208685989.1,GuaB1 family IMP dehydrogenase-related protein,NZ_CP049782.1,G7Z12_RS30820,chromosome,positive,81.53235508427288,OG0002286: GuaB1 family IMP dehydrogenase-related protein[60]
OG0002287,GCF_011290345.1,WP_208688142.1,hypothetical protein,NZ_CP049782.1,G7Z12_RS26245,chromosome,positive,69.80867887458697,OG0002287: hypothetical protein[59] | C4-type zinc ribbon domain-containing protein[1]
OG0002290,GCF_011290345.1,WP_086719581.1,preprotein translocase subunit SecG,NZ_CP049782.1,G7Z12_RS28080,chromosome,positive,74.81645173969406,OG0002290: preprotein translocase subunit SecG[60]
OG0002291,GCF_011290345.1,WP_018092882.1,FadR family transcriptional regulator,NZ_CP049782.1,G7Z12_RS09265,chromosome,positive,25.778836533205464,OG0002291: FadR family transcriptional regulator[43] | FCD domain-containing protein[15] | sporulation transcriptional regulator WhiH[2]
OG0002292,GCF_011290345.1,WP_208681990.1,CoA pyrophosphatase,NZ_CP049782.1,G7Z12_RS16530,chromosome,positive,44.98891093997346,OG0002292: A pyrophosphatase[50] | NUDIX domain-containing protein[10]
OG0002076,GCF_013046785.1,WP_003949403.1,30S ribosomal protein S18,NZ_CP053189.1,HKX69_RS17240,chromosome,negative,49.35904579860141,OG0002076: 30S ribosomal protein S18[60]
OG0002077,GCF_013046785.1,WP_003953493.1,CarD family transcriptional regulator,NZ_CP053189.1,HKX69_RS18585,chromosome,negative,45.771654811740376,OG0002077: arD family transcriptional regulator[60]
OG0002078,GCF_013046785.1,WP_003998809.1,50S ribosomal protein L36,NZ_CP053189.1,HKX69_RS13670,chromosome,negative,59.30588575946359,OG0002078: 50S ribosomal protein L36[60]
OG0002079,GCF_013046785.1,WP_006130776.1,50S ribosomal protein L22,NZ_CP053189.1,HKX69_RS13765,chromosome,negative,59.17747356296631,OG0002079: 50S ribosomal protein L22[60]
OG0002080,GCF_013046785.1,WP_030174543.1,50S ribosomal protein L29,NZ_CP053189.1,HKX69_RS13750,chromosome,negative,59.19785624820148,OG0002080: 50S ribosomal protein L29[60]
OG0002081,GCF_013046785.1,WP_003973401.1,RNA-binding protein,NZ_CP053189.1,HKX69_RS09435,chromosome,negative,71.7318769714938,OG0002081: RNA-binding protein[60]
OG0002082,GCF_013046785.1,WP_003974250.1,50S ribosomal protein L30,NZ_CP053189.1,HKX69_RS13700,chromosome,negative,59.252312436751936,OG0002082: 50S ribosomal protein L30[60]
OG0002083,GCF_013046785.1,WP_026253112.1,bifunctional nuclease family protein,NZ_CP053189.1,HKX69_RS28875,chromosome,negative,16.402534106450844,OG0002083: bifunctional nuclease family protein[60]
OG0002086,GCF_013046785.1,WP_003951102.1,50S ribosomal protein L32,NZ_CP053189.1,HKX69_RS09555,chromosome,negative,71.33976938264775,OG0002086: 50S ribosomal protein L32[60]
OG0002089,GCF_013046785.1,WP_171158750.1,SDR family NAD(P)-dependent oxidoreductase,NZ_CP053189.1,HKX69_RS30320,chromosome,negative,12.690032073620262,OG0002089: SDR family NAD(P)-dependent oxidoreductase[38] | SDR family oxidoreductase[22]
OG0002090,GCF_013046785.1,WP_171158749.1,hypothetical protein,NZ_CP053189.1,HKX69_RS30315,chromosome,negative,12.70022981381639,OG0002090: hypothetical protein[59] | DUF6421 family protein[1]
OG0002097,GCF_013046785.1,WP_171152157.1,DUF3071 domain-containing protein,NZ_CP053189.1,HKX69_RS08305,chromosome,negative,75.2754957259697,OG0002097: DUF3071 domain-containing protein[59] | septation protein SepH[1]
OG0002099,GCF_013046785.1,WP_171152174.1,insulinase family protein,NZ_CP053189.1,HKX69_RS08355,chromosome,negative,75.12377075326498,OG0002099: insulinase family protein[59] | pitrilysin family protein[1]
OG0002100,GCF_013046785.1,WP_171152251.1,transcriptional regulator NrdR,NZ_CP053189.1,HKX69_RS08545,chromosome,negative,74.48210642064821,OG0002100: anscriptional repressor NrdR[54] | transcriptional regulator NrdR[6]
OG0002102,GCF_013046785.1,WP_171152308.1,4-hydroxy-tetrahydrodipicolinate reductase,NZ_CP053189.1,HKX69_RS08880,chromosome,negative,73.38167173077659,OG0002102: 4-hydroxy-tetrahydrodipicolinate reductase[60]
OG0002103,GCF_013046785.1,WP_171152334.1,tRNA pseudouridine(55) synthase TruB,NZ_CP053189.1,HKX69_RS09000,chromosome,negative,72.91042609536461,OG0002103: RNA pseudouridine(55) synthase TruB[60]
OG0002104,GCF_013046785.1,WP_171152339.1,ribosome maturation factor RimP,NZ_CP053189.1,HKX69_RS09030,chromosome,negative,72.83195339696707,OG0002104: ibosome maturation factor RimP[60]
OG0002105,GCF_013046785.1,WP_171152429.1,ribosome maturation factor RimM,NZ_CP053189.1,HKX69_RS09430,chromosome,negative,71.73599701207492,OG0002105: ibosome maturation factor RimM[60]
OG0002107,GCF_013046785.1,WP_171152453.1,acylphosphatase,NZ_CP053189.1,HKX69_RS09525,chromosome,negative,71.40300304895798,OG0002107: acylphosphatase[60]
OG0002108,GCF_013046785.1,WP_171152459.1,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,NZ_CP053189.1,HKX69_RS09545,chromosome,negative,71.35485487285004,OG0002108: bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase[60]
OG0002109,GCF_013046785.1,WP_171152462.1,DUF177 domain-containing protein,NZ_CP053189.1,HKX69_RS09560,chromosome,negative,71.33149091601425,OG0002109: DUF177 domain-containing protein[60]
OG0002110,GCF_013046785.1,WP_212768390.1,pantetheine-phosphate adenylyltransferase,NZ_CP053189.1,HKX69_RS09570,chromosome,negative,71.30875392187559,OG0002110: pantetheine-phosphate adenylyltransferase[60]
OG0002111,GCF_013046785.1,WP_171152547.1,proline dehydrogenase family protein,NZ_CP053189.1,HKX69_RS09915,chromosome,negative,70.33886821973431,OG0002111: proline dehydrogenase family protein[59] | proline dehydrogenase[1]
OG0002115,GCF_013046785.1,WP_171152777.1,"cob(I)yrinic acid a,c-diamide adenosyltransferase",NZ_CP053189.1,HKX69_RS10675,chromosome,negative,68.02318789547431,"OG0002115: cob(I)yrinic acid a,c-diamide adenosyltransferase[60]"
OG0002116,GCF_013046785.1,WP_014675015.1,F0F1 ATP synthase subunit epsilon,NZ_CP053189.1,HKX69_RS10710,chromosome,negative,67.94571321932933,OG0002116: F0F1 ATP synthase subunit epsilon[60]
OG0002118,GCF_013046785.1,WP_171152794.1,F0F1 ATP synthase subunit delta,NZ_CP053189.1,HKX69_RS10730,chromosome,negative,67.8812640130961,OG0002118: F0F1 ATP synthase subunit delta[60]
OG0002119,GCF_013046785.1,WP_171152808.1,peptide chain release factor 1,NZ_CP053189.1,HKX69_RS10780,chromosome,negative,67.76838513729908,OG0002119: peptide chain release factor 1[60]
OG0002120,GCF_013046785.1,WP_014675000.1,50S ribosomal protein L31,NZ_CP053189.1,HKX69_RS10785,chromosome,negative,67.76416273546128,OG0002120: 50S ribosomal protein L31[60]
OG0002121,GCF_013046785.1,WP_171152816.1,threonine synthase,NZ_CP053189.1,HKX69_RS10805,chromosome,negative,67.67888301349493,OG0002121: hreonine synthase[60]
OG0002122,GCF_013046785.1,WP_171152960.1,peptide deformylase,NZ_CP053189.1,HKX69_RS11340,chromosome,negative,66.15796107636444,OG0002122: peptide deformylase[60]
OG0002125,GCF_013046785.1,WP_103817699.1,mycoredoxin,NZ_CP053189.1,HKX69_RS11535,chromosome,negative,65.67170672169267,OG0002125: mycoredoxin[53] | NrdH-redoxin[7]
OG0002128,GCF_013046785.1,WP_171159722.1,class I SAM-dependent methyltransferase,NZ_CP053189.1,HKX69_RS11770,chromosome,negative,64.8944393142973,OG0002128: O-methyltransferase[37] | class I SAM-dependent methyltransferase[23]
OG0002129,GCF_013046785.1,WP_171153105.1,succinyl-diaminopimelate desuccinylase,NZ_CP053189.1,HKX69_RS11805,chromosome,negative,64.82416831159074,OG0002129: succinyl-diaminopimelate desuccinylase[60]
OG0002130,GCF_013046785.1,WP_171153204.1,WhiB family transcriptional regulator,NZ_CP053189.1,HKX69_RS12115,chromosome,negative,63.93920406701745,OG0002130: WhiB family transcriptional regulator[60]
OG0002132,GCF_013046785.1,WP_171153388.1,cytidine deaminase,NZ_CP053189.1,HKX69_RS12765,chromosome,negative,62.14115182259975,OG0002132: cytidine deaminase[60]
OG0002134,GCF_013046785.1,WP_171153437.1,succinate dehydrogenase hydrophobic membrane anchor subunit,NZ_CP053189.1,HKX69_RS12930,chromosome,negative,61.68436471469295,OG0002134: succinate dehydrogenase hydrophobic membrane anchor subunit[60]
OG0002135,GCF_013046785.1,WP_171153459.1,tryptophan--tRNA ligase,NZ_CP053189.1,HKX69_RS13000,chromosome,negative,61.51197556329719,OG0002135: yptophan--tRNA ligase[60]
OG0002136,GCF_013046785.1,WP_171153489.1,malate dehydrogenase,NZ_CP053189.1,HKX69_RS13085,chromosome,negative,61.26502903157167,OG0002136: malate dehydrogenase[60]
OG0002139,GCF_013046785.1,WP_171155297.1,hypothetical protein,NZ_CP053189.1,HKX69_RS19170,chromosome,negative,44.12302441175225,OG0002139: hypothetical protein[60]
OG0002144,GCF_013046785.1,WP_171155051.1,D-tyrosyl-tRNA(Tyr) deacylase,NZ_CP053189.1,HKX69_RS18410,chromosome,negative,46.22598524948701,OG0002144: D-tyrosyl-tRNA(Tyr) deacylase[59] | D-aminoacyl-tRNA deacylase[1]
OG0002145,GCF_013046785.1,WP_171155027.1,folate-binding protein YgfZ,NZ_CP053189.1,HKX69_RS18335,chromosome,negative,46.35728915148532,OG0002145: folate-binding protein YgfZ[56] | folate-binding protein[3] | glycine cleavage T C-terminal barrel domain-containing protein[1]
OG0002146,GCF_013046785.1,WP_171155037.1,FABP family protein,NZ_CP053189.1,HKX69_RS18360,chromosome,negative,46.30033790730344,OG0002146: FABP family protein[60]
OG0002147,GCF_013046785.1,WP_171154983.1,phosphate ABC transporter ATP-binding protein,NZ_CP053189.1,HKX69_RS18200,chromosome,negative,46.6905774032152,OG0002147: phosphate ABC transporter ATP-binding protein[58] | phosphate ABC transporter ATP-binding protein PstB[2]
OG0002150,GCF_013046785.1,WP_171154922.1,hypothetical protein,NZ_CP053189.1,HKX69_RS17930,chromosome,negative,47.54255573282535,OG0002150: hypothetical protein[60]
OG0002152,GCF_013046785.1,WP_171154866.1,uracil phosphoribosyltransferase,NZ_CP053189.1,HKX69_RS17725,chromosome,negative,48.0404280901296,OG0002152: acil phosphoribosyltransferase[60]
OG0002153,GCF_013046785.1,WP_171159908.1,hypothetical protein,NZ_CP053189.1,HKX69_RS17715,chromosome,negative,48.056754710569066,OG0002153: hypothetical protein[59] | tRNA adenosine deaminase-associated protein[1]
OG0002154,GCF_013046785.1,WP_171154800.1,SEC-C domain-containing protein,NZ_CP053189.1,HKX69_RS17505,chromosome,negative,48.61148874595561,OG0002154: SEC-C domain-containing protein[58] | DUF5926 family protein[1] | topoisomerase II[1]
OG0002155,GCF_013046785.1,WP_171154770.1,ABC transporter permease subunit,NZ_CP053189.1,HKX69_RS17420,chromosome,negative,48.85423846615751,OG0002155: ABC transporter permease[38] | ABC transporter permease subunit[22]
OG0002156,GCF_013046785.1,WP_171159897.1,hypothetical protein,NZ_CP053189.1,HKX69_RS17225,chromosome,negative,49.37883990661071,OG0002156: hypothetical protein[60]
OG0002161,GCF_013046785.1,WP_212768368.1,M18 family aminopeptidase,NZ_CP053189.1,HKX69_RS16595,chromosome,negative,51.21110640107162,OG0002161: M18 family aminopeptidase[60]
OG0002162,GCF_013046785.1,WP_171154532.1,SseB family protein,NZ_CP053189.1,HKX69_RS16585,chromosome,negative,51.25505776565593,OG0002162: SseB family protein[60]
OG0002163,GCF_013046785.1,WP_171154349.1,molecular chaperone DnaJ,NZ_CP053189.1,HKX69_RS16010,chromosome,negative,52.78297865371148,OG0002163: molecular chaperone DnaJ[60]
OG0002164,GCF_013046785.1,WP_103814833.1,helix-turn-helix domain-containing protein,NZ_CP053189.1,HKX69_RS16005,chromosome,negative,52.79801296328545,OG0002164: helix-turn-helix domain-containing protein[39] | MerR family transcriptional regulator[16] | helix-turn-helix transcriptional regulator[5]
OG0002166,GCF_013046785.1,WP_171154286.1,DUF5063 domain-containing protein,NZ_CP053189.1,HKX69_RS15800,chromosome,negative,53.310164715895695,OG0002166: DUF5063 domain-containing protein[60]
OG0002167,GCF_013046785.1,WP_014674017.1,hypothetical protein,NZ_CP053189.1,HKX69_RS15425,chromosome,negative,54.60317931504198,OG0002167: DUF4177 domain-containing protein[57] | hypothetical protein[3]
OG0002168,GCF_013046785.1,WP_171154163.1,MarP family serine protease,NZ_CP053189.1,HKX69_RS15385,chromosome,negative,54.682662830849175,OG0002168: MarP family serine protease[60]
OG0002169,GCF_013046785.1,WP_171154160.1,phage holin family protein,NZ_CP053189.1,HKX69_RS15375,chromosome,negative,54.71436923010389,OG0002169: phage holin family protein[60]
OG0002170,GCF_013046785.1,WP_171154134.1,ATP-binding protein,NZ_CP053189.1,HKX69_RS15290,chromosome,negative,54.97655479391672,OG0002170: ATP-binding protein[60]
OG0002171,GCF_013046785.1,WP_030342680.1,hypoxanthine phosphoribosyltransferase,NZ_CP053189.1,HKX69_RS15100,chromosome,negative,55.58728043670383,OG0002171: hypoxanthine phosphoribosyltransferase[60]
OG0002172,GCF_013046785.1,WP_171154075.1,DUF3180 family protein,NZ_CP053189.1,HKX69_RS15085,chromosome,negative,55.63299753296576,OG0002172: DUF3180 domain-containing protein[51] | DUF3180 family protein[9]
OG0002173,GCF_013046785.1,WP_171154073.1,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,NZ_CP053189.1,HKX69_RS15080,chromosome,negative,55.640188411247095,OG0002173: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase[60]
OG0002174,GCF_013046785.1,WP_171154071.1,dihydroneopterin aldolase,NZ_CP053189.1,HKX69_RS15075,chromosome,negative,55.64796786675431,OG0002174: dihydroneopterin aldolase[60]
OG0002176,GCF_013046785.1,WP_171154004.1,Ppx/GppA family phosphatase,NZ_CP053189.1,HKX69_RS14860,chromosome,negative,56.22684636355878,OG0002176: Ppx/GppA family phosphatase[59] | Ppx/GppA phosphatase family protein[1]
OG0002180,GCF_013046785.1,WP_171153798.1,NADH-quinone oxidoreductase subunit NuoI,NZ_CP053189.1,HKX69_RS14210,chromosome,negative,57.963149179888006,OG0002180: NADH-quinone oxidoreductase subunit NuoI[60]
OG0002181,GCF_013046785.1,WP_171153792.1,NADH-quinone oxidoreductase subunit M,NZ_CP053189.1,HKX69_RS14190,chromosome,negative,58.01120778989635,OG0002181: NADH-quinone oxidoreductase subunit M[60]
OG0002184,GCF_013046785.1,WP_171153728.1,YajQ family cyclic di-GMP-binding protein,NZ_CP053189.1,HKX69_RS14005,chromosome,negative,58.54731207656827,OG0002184: YajQ family cyclic di-GMP-binding protein[60]
OG0002185,GCF_013046785.1,WP_030345386.1,50S ribosomal protein L11,NZ_CP053189.1,HKX69_RS13890,chromosome,negative,58.75310938311093,OG0002185: 50S ribosomal protein L11[60]
OG0002186,GCF_013046785.1,WP_030641169.1,50S ribosomal protein L10,NZ_CP053189.1,HKX69_RS13875,chromosome,negative,58.79757255397861,OG0002186: 50S ribosomal protein L10[60]
OG0002188,GCF_013046785.1,WP_014674369.1,50S ribosomal protein L3,NZ_CP053189.1,HKX69_RS13790,chromosome,negative,59.13988139145286,OG0002188: 50S ribosomal protein L3[60]
OG0002189,GCF_013046785.1,WP_171153680.1,50S ribosomal protein L4,NZ_CP053189.1,HKX69_RS13785,chromosome,negative,59.14823662902886,OG0002189: 50S ribosomal protein L4[60]
